"Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand/Gravel/Pebble","Water","SiteHeightYear","SUBSTRATE-ROCK","SUBSTRATE-SAND","WATER","Pebble","SAND SCOUR","SUBSTRATE-Clam shell","Site","Zone","Year","UID","Shore_height_cm","Lat","Long"
2018-06-12,"2",5,"SCL","SCL","78","12","10",NA,NA,"West Beach HIGH 2018",NA,NA,"14",NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 2",259,51.6509722768641,-128.143066329489
2018-06-12,"3",6,"SCL","SCL","95","5",NA,NA,NA,"West Beach HIGH 2018",NA,NA,"50",NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 3",242,51.6509654761213,-128.143075776711
2018-06-12,"4",14,"Soren","Lauran",NA,"40","60",NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 4",242,51.6509110341673,-128.143151352174
2018-06-12,"5",17,"Sam","Liam",NA,"77","12",NA,NA,"West Beach HIGH 2018",NA,NA,NA,"11",NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 5",234,51.6508906229249,-128.143179693925
2018-06-12,"6",29,"Sam","Liam",NA,"100",NA,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 6",320,51.6508089598827,-128.143293058121
2018-06-12,"7",33,"Sam","Liam",NA,"100",NA,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 7",302,51.6507817478306,-128.143330845445
2018-06-12,"8",37,"Soren","Lauran",NA,"75","25",NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 8",282,51.6507545267861,-128.143368634338
2018-06-12,"9",42,"Sam","Liam",NA,"100",NA,NA,NA,"West Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 9",352,51.6507204959571,-128.143415869031
2018-06-12,"10",43,"Sam","Liam",NA,"96","2",NA,NA,"West Beach HIGH 2018",NA,NA,NA,"2",NA,NA,"West Beach","HIGH","2018","West Beach HIGH 2018 10",256,51.6507136951854,-128.143425316148
2018-06-13,"1",2,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"3","6",NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 1",152,51.6408484468195,-128.156672402405
2018-06-13,"2",3,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"7","3",NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 2",137,51.640844647478,-128.156685502379
2018-06-13,"3",5,"LML","SRH","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"80",NA,NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 3",138,51.6408370577915,-128.1567117036
2018-06-13,"4",6,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"2","4",NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 4",128,51.6408332674361,-128.156724803401
2018-06-13,"5",7,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 5",166,51.6408294680887,-128.156737903366
2018-06-13,"6",10,"PTM","GSB","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,"0","0",NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 6",124,51.6408180880291,-128.156777204361
2018-06-13,"7",13,"LML","SRH","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 7",137,51.6408066989657,-128.156816505504
2018-06-13,"8",14,"LML","SRH","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 8",147,51.6408029085985,-128.156829605288
2018-06-13,"9",17,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 9",169,51.6407915195174,-128.156868906404
2018-06-13,"10",22,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach LOW 2018",NA,NA,"11",NA,NA,NA,"Fifth Beach","LOW","2018","Fifth Beach LOW 2018 10",200,51.640772549677,-128.15693440848
2018-06-13,"1",5,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"3",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 1",221,51.6407995195092,-128.156664432492
2018-06-13,"2",7,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"2",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 2",201,51.640793113492,-128.156691434022
2018-06-13,"3",9,"PTM","GSB","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"37",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 3",203,51.6407866984676,-128.156718434267
2018-06-13,"4",13,"SRH","LML","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"2",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 4",234,51.6407738684208,-128.156772437625
2018-06-13,"5",14,"SRH","LML","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"4",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 5",224,51.6407706653901,-128.156785936931
2018-06-13,"6",16,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,"1","5",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 6",222,51.6407642503541,-128.156812938594
2018-06-13,"7",18,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 7",225,51.6407578443025,-128.156839940084
2018-06-13,"8",19,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"25",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 8",231,51.6407546322735,-128.156853439547
2018-06-13,"9",22,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"1",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 9",232,51.6407450141891,-128.156893941928
2018-06-13,"10",26,"PTM","GSB","100",NA,NA,NA,NA,"Fifth Beach MID 2018",NA,NA,"1",NA,NA,NA,"Fifth Beach","MID","2018","Fifth Beach MID 2018 10",259,51.6407310496389,-128.156952751112
2018-06-13,"1",3,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 1",345,51.6407836785306,-128.156585900634
2018-06-13,"2",4,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 2",381,51.6407792369477,-128.156598466246
2018-06-13,"3",5,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 3",370,51.6407748043435,-128.156611030243
2018-06-13,"4",8,"PTM","GSB","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 4",326,51.6407614795722,-128.15664872561
2018-06-13,"5",9,"PTM","GSB","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 5",336,51.6407570379824,-128.156661291209
2018-06-13,"6",10,"LML","SRH","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 6",305,51.6407525963914,-128.156673856806
2018-06-13,"7",13,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 7",311,51.6407392715996,-128.156711552136
2018-06-13,"8",17,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 8",338,51.6407215141751,-128.156761811412
2018-06-13,"9",21,"SMS","LJMC","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,"3",NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 9",319,51.6407037477488,-128.156812072261
2018-06-13,"10",24,"LML","SRH","100",NA,NA,NA,NA,"Fifth Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2018","Fifth Beach HIGH 2018 10",377,51.6406904319027,-128.156849767344
2018-06-14,"1",2,"LL","TF","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 1",122,51.6654050554295,-128.135297600101
2018-06-14,"2",3,"SCL","SCL","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 2",97,51.6654140473038,-128.135297622668
2018-06-14,"3",4,"SCL","SCL","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,"1",NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 3",106,51.6654230391781,-128.135297645236
2018-06-14,"4",6,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 4",100,51.6654410139254,-128.135297689096
2018-06-14,"5",7,"PTM","PTM","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,"2","22",NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 5",96,51.6654500057997,-128.135297711664
2018-06-14,"6",9,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 6",114,51.6654679895374,-128.135297755353
2018-06-14,"7",17,"LL","TF","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,"4",NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 7",148,51.6655399155187,-128.135297933172
2018-06-14,"8",18,"LL","TF","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 8",171,51.6655489073928,-128.13529795574
2018-06-14,"9",21,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 9",130,51.6655758830043,-128.135298021996
2018-06-14,"10",23,"SCL","SCL","100",NA,NA,NA,NA,"North Beach LOW 2018",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2018","North Beach LOW 2018 10",157,51.665590368904,-128.135298057089
2018-06-14,"1",3,"SCL","SCL","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"0.5",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 1",213,51.6654098277087,-128.135237442187
2018-06-14,"2",7,"LL","TF","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,NA,NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 2",233,51.6654457691732,-128.13523521796
2018-06-14,"3",12,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,NA,NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 3",275,51.6654906892631,-128.135232438161
2018-06-14,"4",13,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"3",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 4",278,51.6654996678889,-128.135231882592
2018-06-14,"5",14,"PTM","PTM","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"2",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 5",281,51.6655086555051,-128.135231326852
2018-06-14,"6",16,"LL","TF","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"20",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 6",253,51.6655266217365,-128.135230214097
2018-06-14,"7",18,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"3",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 7",267,51.6655445969688,-128.135229102615
2018-06-14,"8",19,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"32",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 8",279,51.6655535755945,-128.135228547045
2018-06-14,"9",20,"SCL","SCL","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,"9",NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 9",279,51.6655625632,-128.135227989858
2018-06-14,"10",24,"LL","TF","100",NA,NA,NA,NA,"North Beach MID 2018",NA,NA,NA,NA,NA,NA,"North Beach","MID","2018","North Beach MID 2018 10",278,51.6656022614887,-128.135225533586
2018-06-14,"1",3,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 1",341,51.6654077833199,-128.13510145038
2018-06-14,"2",5,"SCL","SCL","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 2",319,51.6654251132157,-128.135109167013
2018-06-14,"3",7,"PTM","PTM","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 3",334,51.6654424431108,-128.135116883651
2018-06-14,"4",12,"TF","LL","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 4",315,51.6654857633353,-128.135136173188
2018-06-14,"5",14,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 5",267,51.6655030932286,-128.135143889847
2018-06-14,"6",15,"SMS","LJMC","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 6",276,51.6655117626756,-128.135147748815
2018-06-14,"7",17,"TF","LL","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 7",303,51.6655290925575,-128.135155464037
2018-06-14,"8",18,"LL","TF","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 8",292,51.6655377530136,-128.135159323181
2018-06-14,"9",20,"SCL","SCL","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 9",219,51.6655550828947,-128.135167038411
2018-06-14,"10",21,"PTM","PTM","100",NA,NA,NA,NA,"North Beach HIGH 2018",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2018","North Beach HIGH 2018 10",230,51.6655637523409,-128.135170897388
2018-06-14,"1",6,"SCL","SCL",NA,NA,"55",NA,NA,"Meay Channel LOW 2018",NA,"13",NA,"30",NA,"2","Meay Channel","LOW","2018","Meay Channel LOW 2018 1",NA,51.6634281103186,-128.097160456114
2018-06-14,"2",11,"SCL","SCL",NA,NA,"37",NA,NA,"Meay Channel LOW 2018",NA,"26",NA,"37",NA,"0.5","Meay Channel","LOW","2018","Meay Channel LOW 2018 2",NA,51.6633836534947,-128.097149707695
2018-06-14,"3",14,"PTM","PTM",NA,NA,"47",NA,NA,"Meay Channel LOW 2018",NA,"6",NA,"38",NA,"6","Meay Channel","LOW","2018","Meay Channel LOW 2018 3",NA,51.6633569793998,-128.097143258654
2018-06-14,"4",16,"SCL","SCL",NA,NA,"34",NA,NA,"Meay Channel LOW 2018",NA,"15",NA,"49",NA,"2","Meay Channel","LOW","2018","Meay Channel LOW 2018 4",NA,51.6633391966695,-128.097138959297
2018-06-14,"5",22,"LJC","SMS",NA,NA,"28",NA,NA,"Meay Channel LOW 2018",NA,"52",NA,"10",NA,"1","Meay Channel","LOW","2018","Meay Channel LOW 2018 5",NA,51.6632858574681,-128.097126061067
2018-06-14,"6",24,"PTM","PTM",NA,NA,"50",NA,NA,"Meay Channel LOW 2018",NA,"9","15","41",NA,"2","Meay Channel","LOW","2018","Meay Channel LOW 2018 6",NA,51.6632680747371,-128.097121761724
2018-06-14,"7",25,"LJC","SMS",NA,NA,"33",NA,NA,"Meay Channel LOW 2018",NA,"0",NA,"25",NA,"5","Meay Channel","LOW","2018","Meay Channel LOW 2018 7",NA,51.6632591833716,-128.097119612053
2018-06-14,"8",26,"SCL","SCL",NA,NA,"61",NA,NA,"Meay Channel LOW 2018",NA,"5","2","33",NA,"1","Meay Channel","LOW","2018","Meay Channel LOW 2018 8",NA,51.663250292006,-128.097117462383
2018-06-14,"9",39,"SCL","SCL",NA,"26","36",NA,NA,"Meay Channel LOW 2018",NA,"7","0.5","31",NA,"2","Meay Channel","LOW","2018","Meay Channel LOW 2018 9",NA,51.6631347042486,-128.09708951675
2018-06-14,"10",42,"SMS","LJC",NA,NA,"28",NA,NA,"Meay Channel LOW 2018",NA,"5",NA,"67",NA,"4","Meay Channel","LOW","2018","Meay Channel LOW 2018 10",NA,51.6631080301495,-128.097083067778
2018-06-14,"1",2,"LJC","SMS",NA,NA,"45",NA,NA,"Meay Channel MID 2018",NA,"49","10","6",NA,"6","Meay Channel","MID","2018","Meay Channel MID 2018 1",NA,51.6633595669262,-128.097354725545
2018-06-14,"2",4,"PTM","PTM",NA,NA,"0",NA,NA,"Meay Channel MID 2018",NA,"35","24","32",NA,"9","Meay Channel","MID","2018","Meay Channel MID 2018 2",NA,51.663341969014,-128.097348733652
2018-06-14,"3",7,"SMS","LJC",NA,NA,"39",NA,NA,"Meay Channel MID 2018",NA,"8",NA,"48",NA,"5","Meay Channel","MID","2018","Meay Channel MID 2018 3",NA,51.6633155811467,-128.097339747089
2018-06-14,"4",8,"SCL","SCL",NA,NA,"44",NA,NA,"Meay Channel MID 2018",NA,"16",NA,"40",NA,"4","Meay Channel","MID","2018","Meay Channel MID 2018 4",NA,51.6633067911918,-128.097336752415
2018-06-14,"5",21,"LJC","SMS",NA,NA,"19",NA,NA,"Meay Channel MID 2018",NA,"41",NA,"40",NA,"3","Meay Channel","MID","2018","Meay Channel MID 2018 5",NA,51.6631924407565,-128.097297810352
2018-06-14,"6",22,"SMS","LJC",NA,NA,"31",NA,NA,"Meay Channel MID 2018",NA,"49","31","20",NA,"1","Meay Channel","MID","2018","Meay Channel MID 2018 6",NA,51.6631836417989,-128.097294814427
2018-06-14,"7",29,"PTM","PTM",NA,NA,"41",NA,NA,"Meay Channel MID 2018",NA,"32","25","19",NA,"9","Meay Channel","MID","2018","Meay Channel MID 2018 7",NA,51.6631220760977,-128.097273846784
2018-06-14,"8",34,"PTM","PTM",NA,NA,"31",NA,NA,"Meay Channel MID 2018",NA,"25",NA,"60",NA,"2","Meay Channel","MID","2018","Meay Channel MID 2018 8",NA,51.663078090307,-128.097258868482
2018-06-14,"9",35,"SCL","SCL",NA,NA,"3",NA,NA,"Meay Channel MID 2018",NA,"8","1","86",NA,"3","Meay Channel","MID","2018","Meay Channel MID 2018 9",NA,51.6630693003498,-128.097255873839
2018-06-14,"10",36,"SCL","SCL",NA,NA,"16",NA,NA,"Meay Channel MID 2018",NA,"28","0","52",NA,"4","Meay Channel","MID","2018","Meay Channel MID 2018 10",NA,51.663060501391,-128.097252877929
2018-06-14,"1",1,"PTM","PTM",NA,NA,"2",NA,NA,"Meay Channel HIGH 2018",NA,"60","29","38",NA,"18","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 1",NA,51.6633221936774,-128.097554342219
2018-06-14,"2",4,"PTM","PTM",NA,"19","2",NA,NA,"Meay Channel HIGH 2018",NA,"59",NA,"23",NA,"11","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 2",NA,51.6632957636615,-128.097545719291
2018-06-14,"3",5,"PTM","PTM",NA,"18","4",NA,NA,"Meay Channel HIGH 2018",NA,"80","16","6",NA,"7","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 3",NA,51.6632869476625,-128.097542845103
2018-06-14,"4",6,"PTM","PTM",NA,"34","4",NA,NA,"Meay Channel HIGH 2018",NA,"64",NA,"7",NA,"9","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 4",NA,51.6632781406538,-128.097539970738
2018-06-14,"5",12,"LJC","LJC",NA,NA,"29",NA,NA,"Meay Channel HIGH 2018",NA,"66",NA,"5",NA,"4","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 5",NA,51.6632252716286,-128.097522725104
2018-06-14,"6",18,"SCL","SCL",NA,"66",NA,NA,NA,"Meay Channel HIGH 2018",NA,"12","27","18",NA,"4","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 6",NA,51.6631724026007,-128.09750547951
2018-06-14,"7",22,"LJC","SMS",NA,NA,"34",NA,NA,"Meay Channel HIGH 2018",NA,"23","18","43",NA,"15","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 7",NA,51.6631371565805,-128.097493982469
2018-06-14,"8",24,"PTM","PTM",NA,"29",NA,NA,NA,"Meay Channel HIGH 2018",NA,"43",NA,"18",NA,"18","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 8",NA,51.6631195335699,-128.097488233955
2018-06-14,"9",26,"SCL","SCL",NA,"9","3",NA,NA,"Meay Channel HIGH 2018",NA,"8","1","86",NA,"3","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 9",NA,51.663101910559,-128.097482485445
2018-06-14,"10",28,"SMS","LJC",NA,"30",NA,NA,NA,"Meay Channel HIGH 2018",NA,"38","20","11",NA,"21","Meay Channel","HIGH","2018","Meay Channel HIGH 2018 10",NA,51.6630842875478,-128.09747673694
